safegraph_place_id,measure_date,day_total_visits,location_name
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-01,2,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-01,6,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-01,29,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-02,6,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-02,16,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-02,4,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-02,1,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-03,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-03,4,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-03,2,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-03,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-04,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-04,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-04,0,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-04,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-05,1,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-05,5,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-05,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-05,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-06,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-06,7,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-06,0,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-06,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-07,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-07,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-07,5,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-07,2,Emerald Lake Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-08,5,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-08,17,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-08,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-08,1,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-09,4,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-09,0,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-09,1,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-09,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-10,0,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2020-02-10,0,Glacier Creek Stables
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-10,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-10,3,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-10,1,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-11,8,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-11,0,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-11,0,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2020-02-11,0,Glacier Creek Stables
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-11,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-12,1,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-12,5,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-12,2,Emerald Lake Trail
sg:85091317f75c4dd294d76962fb862e2d,2020-02-12,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-12,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-13,0,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2020-02-13,0,Glacier Creek Stables
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-13,1,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-13,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-13,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-14,4,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-14,4,Emerald Lake Trail
sg:85091317f75c4dd294d76962fb862e2d,2020-02-14,0,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-14,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-14,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-15,2,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-15,26,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-15,2,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-15,2,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2020-02-15,1,Glacier Creek Stables
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-16,1,Hollowell Park Trailhead
sg:85091317f75c4dd294d76962fb862e2d,2020-02-16,0,Glacier Creek Stables
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-16,1,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-16,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-16,12,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-17,6,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-17,3,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-17,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-17,4,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-18,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-18,6,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-18,0,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-18,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-19,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-19,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-19,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-19,4,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-20,2,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-20,5,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-20,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-20,1,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-21,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-21,0,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-21,4,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-21,2,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-22,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-22,3,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-22,15,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-22,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-23,8,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-23,2,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-23,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-23,1,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-24,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-24,0,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-24,5,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-02-24,0,Twin Sisters Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-24,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-25,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-25,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-25,0,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-02-25,0,Twin Sisters Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-25,2,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-02-26,0,Twin Sisters Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-26,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-26,9,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-26,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-26,2,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-27,1,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-27,2,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-02-27,0,Twin Sisters Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-27,11,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-27,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-28,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-28,1,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-28,1,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-28,7,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-02-28,0,Twin Sisters Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-02-29,1,Twin Sisters Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-02-29,15,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-02-29,6,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-02-29,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-02-29,2,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-01,1,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-01,5,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-03-01,0,Twin Sisters Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-01,4,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-01,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-02,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-02,0,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-02,8,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-02,2,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-03-02,0,Twin Sisters Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-03-03,0,Twin Sisters Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-03,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-03,12,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-03,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-03,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-04,1,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-04,11,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-04,1,Emerald Lake Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-03-04,0,Twin Sisters Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-04,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-05,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-05,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-05,1,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-05,4,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-03-05,1,Twin Sisters Trail
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-03-06,0,Twin Sisters Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-06,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-06,8,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-06,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-06,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-07,4,Bear Lake
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-03-07,0,Twin Sisters Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-07,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-07,28,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-07,3,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-08,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-08,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-08,4,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-08,19,Glacier Basin Campground
sg:ff7040f067754b8a95b184aaaf6f39b4,2020-03-08,0,Twin Sisters Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-09,6,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-09,41,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-09,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-09,2,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-10,2,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-10,26,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-10,3,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-10,2,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-11,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-11,1,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-11,29,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-11,5,Emerald Lake Trail
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-12,2,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-12,16,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-12,1,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-12,2,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-13,4,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-13,8,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-13,1,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-13,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-14,3,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-14,2,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-14,3,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-14,17,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-15,10,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-15,17,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-15,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-15,2,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2020-03-16,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-16,2,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-16,7,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-16,3,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-16,5,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-17,2,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2020-03-17,1,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-17,2,Bear Lake
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-17,5,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-17,4,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-18,3,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-18,3,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-18,0,Hollowell Park Trailhead
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-18,3,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2020-03-18,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-19,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2020-03-19,0,Upper Beaver Meadows
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-19,0,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-19,0,Emerald Lake Trail
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-19,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-20,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2020-03-20,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-20,0,Bear Lake
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-20,0,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-20,4,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-21,0,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-21,3,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-21,0,Hollowell Park Trailhead
sg:4a101b32337b489e8fd0c61572c1c970,2020-03-21,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-21,0,Bear Lake
sg:560ab62c4c534c1286325ae6fa7b0310,2020-03-22,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2020-03-22,0,Upper Beaver Meadows
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-03-22,0,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-22,0,Glacier Basin Campground
sg:c0a5d4ae7a88442e99008a4177f73984,2020-03-22,0,Hollowell Park Trailhead
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-30,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-03-31,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-01,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-02,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-03,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-04,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-05,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-06,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-07,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-08,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-09,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-10,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-11,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-12,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-13,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-14,2,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-15,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-16,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-17,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-18,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-19,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-20,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-21,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-22,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-23,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-24,2,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-25,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-26,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-27,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-28,2,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-29,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-04-30,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-01,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-02,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-03,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-04,3,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-05,2,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-06,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-07,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-08,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-09,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-10,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-11,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-12,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-13,2,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-14,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-15,2,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-16,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-17,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-18,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-19,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-20,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-21,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-22,1,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-23,0,Glacier Basin Campground
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-24,0,Glacier Basin Campground
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-05-25,0,Emerald Lake Trail
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-25,1,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2020-05-25,0,The Pool
sg:560ab62c4c534c1286325ae6fa7b0310,2020-05-25,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2020-05-25,0,Upper Beaver Meadows
sg:c0a5d4ae7a88442e99008a4177f73984,2020-05-25,0,Hollowell Park Trailhead
sg:c0a5d4ae7a88442e99008a4177f73984,2020-05-26,0,Hollowell Park Trailhead
sg:a5f0afb0a893464fa44bb741f2ca84c0,2020-05-26,2,Glacier Basin Campground
sg:5a95eb1e7e7546d784da873caaacbff4,2020-05-26,0,The Pool
sg:50d9b0f6122a4ec6b50c0ec8a2f96652,2020-05-26,0,Emerald Lake Trail
sg:4a101b32337b489e8fd0c61572c1c970,2020-05-26,0,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2020-05-26,0,Bear Lake
sg:4a101b32337b489e8fd0c61572c1c970,2020-05-27,1,Upper Beaver Meadows
sg:560ab62c4c534c1286325ae6fa7b0310,2020-05-27,1,Bear Lake
sg:c0a5d4ae7a88442e99008a4177f73984,2020-05-27,0,Hollowell Park Trailhead
sg:5a95eb1e7e7546d784da873caaacbff4,2020-05-27,1,The Pool
